model,outcome,horizon,n,events,minimum_canonical_correlation,ar_joint_zero_statistic_hc3,ar_joint_zero_p_value_hc3,maximum_canonical_correlation,canonical_correlation_ratio,first_stage_rank,ar_joint_zero_statistic,ar_df
single,lwti,35,402,civil_war,0.711142973049,1.91822085409,0.166052925025,0.711142973049,1,1,3.99405401246,1
single,lwti,36,401,civil_war,0.711582637904,1.24137544446,0.265206136716,0.711582637904,1,1,3.06244648,1
single,lwti,37,400,civil_war,0.711298409903,1.77172795381,0.18316837565,0.711298409903,1,1,4.38632933297,1
single,lwti,38,399,civil_war,0.71123388005,2.11960242258,0.145424290509,0.71123388005,1,1,4.61034486584,1
single,lwti,39,398,civil_war,0.71123306137,2.11364589731,0.145991133137,0.71123306137,1,1,4.55654405068,1
single,lwti,40,397,civil_war,0.711203585285,2.25085317869,0.13354075746,0.711203585285,1,1,5.18818888627,1
single,lwti,41,396,civil_war,0.705632628743,2.34141669099,0.12597494113,0.705632628743,1,1,5.06287119475,1
single,lwti,42,395,civil_war,0.705403058726,3.0835121549,0.0790895678911,0.705403058726,1,1,6.64359537856,1
single,lwti,43,394,civil_war,0.70535813917,4.38805357907,0.0361916081922,0.70535813917,1,1,7.63251953246,1
single,lwti,44,393,civil_war,0.705313003751,4.19255260558,0.0406019190862,0.705313003751,1,1,6.57449170495,1
single,lwti,45,392,civil_war,0.705313164396,6.1899127748,0.0128480519195,0.705313164396,1,1,9.13828727671,1
single,lwti,46,391,civil_war,0.705442509517,7.80955198598,0.00519707871215,0.705442509517,1,1,10.5076449596,1
single,lwti,47,390,civil_war,0.705025144513,10.3909967988,0.00126631243277,0.705025144513,1,1,14.291765356,1
single,lwti,48,389,civil_war,0.705119102177,10.8615379784,0.000981821222713,0.705119102177,1,1,15.9944210025,1
single,lwti,0,432,nuclear_threat,0.739606432279,1.63151960331,0.20149299485,0.739606432279,1,1,2.57542288662,1
single,lwti,1,432,nuclear_threat,0.739606432279,1.07124323661,0.300664796893,0.739606432279,1,1,1.67752540119,1
single,lwti,2,432,nuclear_threat,0.739606432279,0.889083578718,0.345725770224,0.739606432279,1,1,1.52742136261,1
single,lwti,3,432,nuclear_threat,0.739606432279,0.55782590024,0.455137549065,0.739606432279,1,1,0.941615685314,1
single,lwti,4,432,nuclear_threat,0.739606432279,1.73612298823,0.187630820476,0.739606432279,1,1,3.25073473072,1
single,lwti,5,432,nuclear_threat,0.739606432279,1.69189629663,0.193351184075,0.739606432279,1,1,3.1731000419,1
single,lwti,6,431,nuclear_threat,0.739059702535,1.45939886989,0.227025791049,0.739059702535,1,1,2.82167392151,1
single,lwti,7,430,nuclear_threat,0.737758081702,0.314245192534,0.575086773997,0.737758081702,1,1,0.619065906483,1
single,lwti,8,429,nuclear_threat,0.737179662699,0.843701339392,0.358340327101,0.737179662699,1,1,2.10117794245,1
single,lwti,9,428,nuclear_threat,0.737020351343,0.507136704321,0.476380988789,0.737020351343,1,1,0.897644102657,1
single,lwti,10,427,nuclear_threat,0.736729224115,0.779874454225,0.377179538894,0.736729224115,1,1,1.21523651826,1
single,lwti,11,426,nuclear_threat,0.736872564417,3.64990306751,0.0560724747666,0.736872564417,1,1,5.18660045064,1
single,lwti,12,425,nuclear_threat,0.737268447765,3.51364135925,0.0608655417775,0.737268447765,1,1,4.43857542657,1
single,lwti,13,424,nuclear_threat,0.738095100891,3.51038486829,0.0609852869483,0.738095100891,1,1,4.90979284659,1
single,lwti,14,423,nuclear_threat,0.739065811726,3.15235210506,0.0758176022752,0.739065811726,1,1,4.27679566435,1
single,lwti,15,422,nuclear_threat,0.739941508052,3.63240573116,0.0566648519004,0.739941508052,1,1,4.94530904266,1
single,lwti,16,421,nuclear_threat,0.74019131969,3.65007760637,0.0560665989122,0.74019131969,1,1,4.95439558821,1
single,lwti,17,420,nuclear_threat,0.740099649932,3.68262139863,0.0549823422762,0.740099649932,1,1,4.36340196961,1
single,lwti,18,419,nuclear_threat,0.74032733392,6.18593262161,0.0128769818355,0.74032733392,1,1,6.8910732771,1
single,lwti,19,418,nuclear_threat,0.740323213787,7.21771841209,0.00721874051821,0.740323213787,1,1,7.24396389166,1
single,lwti,20,417,nuclear_threat,0.740315548263,6.12301167336,0.0133433280138,0.740315548263,1,1,6.72575140816,1
single,lwti,21,416,nuclear_threat,0.7401477056,4.43126826554,0.0352862786023,0.7401477056,1,1,4.9357299829,1
single,lwti,22,415,nuclear_threat,0.740192649229,4.6261419933,0.0314882931121,0.740192649229,1,1,4.67999840982,1
single,lwti,23,414,nuclear_threat,0.739904044951,3.91436222923,0.0478751773971,0.739904044951,1,1,3.54719927645,1
single,lwti,24,413,nuclear_threat,0.739426276465,2.98695092791,0.0839380800161,0.739426276465,1,1,3.02466012091,1
single,lwti,25,412,nuclear_threat,0.742896158204,3.72279912713,0.0536743200967,0.742896158204,1,1,4.58267615755,1
single,lwti,26,411,nuclear_threat,0.743906078025,1.89919820273,0.168168093116,0.743906078025,1,1,2.87510420469,1
single,lwti,27,410,nuclear_threat,0.743777362616,0.947759446685,0.330290267323,0.743777362616,1,1,1.26517653688,1
single,lwti,28,409,nuclear_threat,0.744636463325,1.06530068782,0.302009326829,0.744636463325,1,1,1.31615270407,1
single,lwti,29,408,nuclear_threat,0.744619022667,0.969721931763,0.324749538099,0.744619022667,1,1,1.29839794069,1
single,lwti,30,407,nuclear_threat,0.7447084613,1.41030071422,0.235006479391,0.7447084613,1,1,2.79949268021,1
single,lwti,31,406,nuclear_threat,0.745506262342,0.504322792441,0.477606857856,0.745506262342,1,1,1.63463813284,1
single,lwti,32,405,nuclear_threat,0.745623863146,0.000550216906757,0.981285975124,0.745623863146,1,1,0.000996564215712,1
single,lwti,33,404,nuclear_threat,0.745622538459,0.0174994065851,0.894758616187,0.745622538459,1,1,0.0245325065188,1
single,lwti,34,403,nuclear_threat,0.745827414226,0.12315799566,0.725634311048,0.745827414226,1,1,0.211651096902,1
single,lwti,35,402,nuclear_threat,0.745862606728,0.0634930423758,0.801057869483,0.745862606728,1,1,0.146166361148,1
single,lwti,36,401,nuclear_threat,0.745415501206,0.00113477124884,0.973127251223,0.745415501206,1,1,0.00184853028475,1
single,lwti,37,400,nuclear_threat,0.745262346876,0.00368037470249,0.95162513669,0.745262346876,1,1,0.00528957984853,1
single,lwti,38,399,nuclear_threat,0.745303662752,0.00385708730339,0.950478854447,0.745303662752,1,1,0.00619131987309,1
single,lwti,39,398,nuclear_threat,0.745436152511,0.0411931385736,0.839165570969,0.745436152511,1,1,0.0618479760878,1
single,lwti,40,397,nuclear_threat,0.745350174872,0.0784056164268,0.779469810406,0.745350174872,1,1,0.142602729365,1
single,lwti,41,396,nuclear_threat,0.745339468707,0.03284463691,0.856186346255,0.745339468707,1,1,0.0720729930464,1
single,lwti,42,395,nuclear_threat,0.745163192243,0.0410108529827,0.839516974435,0.745163192243,1,1,0.0964387665542,1
single,lwti,43,394,nuclear_threat,0.745158879783,0.000709286333164,0.978752906946,0.745158879783,1,1,0.00142236861323,1
single,lwti,44,393,nuclear_threat,0.745090632576,0.0452831592082,0.831484211475,0.745090632576,1,1,0.0933193203198,1
single,lwti,45,392,nuclear_threat,0.745256003179,0.0267439157276,0.870096689687,0.745256003179,1,1,0.0528184762641,1
single,lwti,46,391,nuclear_threat,0.745199409339,0.0953486961512,0.757484439738,0.745199409339,1,1,0.182385496176,1
single,lwti,47,390,nuclear_threat,0.745099182432,0.0226559968548,0.880355089621,0.745099182432,1,1,0.0396335899544,1
single,lwti,48,389,nuclear_threat,0.746864081534,0.00488818392904,0.944260877461,0.746864081534,1,1,0.00846321459066,1
single,lwti,0,432,coup,0.594117286393,0.419878393961,0.516997729545,0.594117286393,1,1,0.511225756812,1
single,lwti,1,432,coup,0.594117286393,0.0165050855934,0.897775360458,0.594117286393,1,1,0.0307048826692,1
single,lwti,2,432,coup,0.594117286393,0.137199904643,0.71108070803,0.594117286393,1,1,0.305284361317,1
single,lwti,3,432,coup,0.594117286393,0.407459293248,0.523261892767,0.594117286393,1,1,1.04347165897,1
single,lwti,4,432,coup,0.594117286393,0.132271811372,0.71608807901,0.594117286393,1,1,0.317544779514,1
single,lwti,5,432,coup,0.594117286393,0.005149309451,0.942793949405,0.594117286393,1,1,0.0135582902932,1
single,lwti,6,431,coup,0.598308527067,0.00449298232057,0.946558049453,0.598308527067,1,1,0.0107744067345,1
single,lwti,7,430,coup,0.603180005361,0.0023831919054,0.961064379947,0.603180005361,1,1,0.00441291479231,1
single,lwti,8,429,coup,0.586002141345,0.00550908706195,0.940832766303,0.586002141345,1,1,0.00935098305499,1
single,lwti,9,428,coup,0.585869363319,0.117673148464,0.731571979216,0.585869363319,1,1,0.225393856061,1
single,lwti,10,427,coup,0.58590226521,0.321186424067,0.570895518444,0.58590226521,1,1,0.553161129122,1
single,lwti,11,426,coup,0.585807954574,0.7908206357,0.373852098603,0.585807954574,1,1,1.14170645258,1
single,lwti,12,425,coup,0.58345029269,1.36765054914,0.242215962344,0.58345029269,1,1,1.91001343331,1
single,lwti,13,424,coup,0.584056210948,1.37737644597,0.240548539966,0.584056210948,1,1,1.87686282626,1
single,lwti,14,423,coup,0.583889285673,2.5456830766,0.110596070808,0.583889285673,1,1,2.59386123996,1
single,lwti,15,422,coup,0.583369046873,1.4647338187,0.226178420051,0.583369046873,1,1,1.76602939017,1
single,lwti,16,421,coup,0.584365195813,1.09004260185,0.296461769869,0.584365195813,1,1,1.71757462772,1
single,lwti,17,420,coup,0.584433562577,2.23026041746,0.135331036476,0.584433562577,1,1,3.1504024943,1
single,lwti,18,419,coup,0.584430851949,2.43985109917,0.118287453519,0.584430851949,1,1,2.96847714215,1
single,lwti,19,418,coup,0.586297487014,3.23222117548,0.0722026967354,0.586297487014,1,1,3.52770593752,1
single,lwti,20,417,coup,0.590399836027,3.0700516638,0.0797469373511,0.590399836027,1,1,3.23249484369,1
single,lwti,21,416,coup,0.574182746827,2.50373036183,0.113576985765,0.574182746827,1,1,2.814334687,1
single,lwti,22,415,coup,0.574719126594,2.30530791343,0.128932728316,0.574719126594,1,1,3.2755772203,1
single,lwti,23,414,coup,0.574375558699,2.56903285138,0.108974338004,0.574375558699,1,1,4.30248908801,1
single,lwti,24,413,coup,0.575410991572,2.33489147959,0.126503806149,0.575410991572,1,1,3.30154310544,1
single,lwti,25,412,coup,0.575222842091,2.74836480944,0.0973539459057,0.575222842091,1,1,3.88484296389,1
single,lwti,26,411,coup,0.575072287309,1.36444817539,0.242768059139,0.575072287309,1,1,2.35843702787,1
single,lwti,27,410,coup,0.575394557662,0.65697916198,0.417628442737,0.575394557662,1,1,1.63418586695,1
single,lwti,28,409,coup,0.57550873528,1.06755399649,0.301498594335,0.57550873528,1,1,3.70552420011,1
single,lwti,29,408,coup,0.57596660661,0.899873094675,0.342815741405,0.57596660661,1,1,3.35937291143,1
single,lwti,30,407,coup,0.576831029236,0.774627637419,0.378789251898,0.576831029236,1,1,2.51990812159,1
single,lwti,31,406,coup,0.577020479708,1.02079966047,0.312329402519,0.577020479708,1,1,3.02713790234,1
single,lwti,32,405,coup,0.577010767367,1.28961167441,0.256119526446,0.577010767367,1,1,2.99210233257,1
single,lwti,33,404,coup,0.576940463584,1.5497643578,0.213170231413,0.576940463584,1,1,2.68092855973,1
single,lwti,34,403,coup,0.576878643821,1.84767561863,0.174053975852,0.576878643821,1,1,2.93357013124,1
single,lwti,35,402,coup,0.577478572068,1.6276679228,0.202025911244,0.577478572068,1,1,2.95348138275,1
single,lwti,36,401,coup,0.57769514378,1.02458863129,0.311433040167,0.57769514378,1,1,2.77403437419,1
single,lwti,37,400,coup,0.573385331023,0.782386648056,0.376412210451,0.573385331023,1,1,2.13422224106,1
single,lwti,38,399,coup,0.575243176001,0.639744785955,0.423803228971,0.575243176001,1,1,1.82305735195,1
single,lwti,39,398,coup,0.566703289325,0.250108572735,0.616998638434,0.566703289325,1,1,0.83087082383,1
single,lwti,40,397,coup,0.56698081793,0.281272351508,0.595868482695,0.56698081793,1,1,0.938605722495,1
single,lwti,41,396,coup,0.567412691767,0.634923507275,0.425555069493,0.567412691767,1,1,1.81275853324,1
single,lwti,42,395,coup,0.567223838689,0.819063269898,0.365454186095,0.567223838689,1,1,1.94975841058,1
single,lwti,43,394,coup,0.567200986431,1.79015878795,0.180906817398,0.567200986431,1,1,3.58748808597,1
single,lwti,44,393,coup,0.566876838156,2.28975576321,0.13023041458,0.566876838156,1,1,3.99550041186,1
single,lwti,45,392,coup,0.567456041435,2.15328181406,0.142265509394,0.567456041435,1,1,3.53610508391,1
single,lwti,46,391,coup,0.56759531207,1.73776429265,0.187422355135,0.56759531207,1,1,3.65063752604,1
single,lwti,47,390,coup,0.567474163035,1.70667909337,0.191416808679,0.567474163035,1,1,4.33688373889,1
single,lwti,48,389,coup,0.567546473225,1.7496508836,0.185920627177,0.567546473225,1,1,4.39810154231,1
single,lwti,0,432,sanctions,0.463033737286,0.97850046879,0.322569296861,0.463033737286,1,1,1.10616752603,1
single,lwti,1,432,sanctions,0.463033737286,0.00337109357025,0.953699944453,0.463033737286,1,1,0.00541919881994,1
single,lwti,2,432,sanctions,0.463033737286,0.00819382204045,0.927874213753,0.463033737286,1,1,0.0204948424335,1
single,lwti,3,432,sanctions,0.463033737286,0.000225566187243,0.988017133137,0.463033737286,1,1,0.000452013396789,1
single,lwti,4,432,sanctions,0.463033737286,0.323253159641,0.569659142823,0.463033737286,1,1,0.557851256531,1
single,lwti,5,432,sanctions,0.463033737286,0.253978984061,0.614287183493,0.463033737286,1,1,0.438274057059,1
single,lwti,6,431,sanctions,0.462785508528,1.48271540558,0.223350154733,0.462785508528,1,1,4.36615063413,1
single,lwti,7,430,sanctions,0.462132772572,1.07789571076,0.299168777207,0.462132772572,1,1,3.3051643525,1
single,lwti,8,429,sanctions,0.461330303788,1.95302251268,0.16226151819,0.461330303788,1,1,3.06948678826,1
single,lwti,9,428,sanctions,0.460926125514,0.961498014759,0.32680974243,0.460926125514,1,1,2.32810340927,1
single,lwti,10,427,sanctions,0.457230466704,0.625868590268,0.428874804238,0.457230466704,1,1,5.27830437996,1
single,lwti,11,426,sanctions,0.453040785178,0.756652475498,0.384378156401,0.453040785178,1,1,3.63973433792,1
single,lwti,12,425,sanctions,0.451657874191,1.09854390473,0.294585878536,0.451657874191,1,1,5.87145459001,1
single,lwti,13,424,sanctions,0.452487491244,0.402129150543,0.525991718469,0.452487491244,1,1,1.83917652865,1
single,lwti,14,423,sanctions,0.450278102259,0.504541245377,0.477511505679,0.450278102259,1,1,2.35637173054,1
single,lwti,15,422,sanctions,0.480763760916,2.19689236765,0.138289282569,0.480763760916,1,1,7.99091287582,1
single,lwti,16,421,sanctions,0.595687016305,0.577800487593,0.447175753286,0.595687016305,1,1,0.863324291612,1
single,lwti,17,420,sanctions,0.587504304539,4.61325570084,0.031725746046,0.587504304539,1,1,6.06562467551,1
single,lwti,18,419,sanctions,0.584159440198,3.13579395989,0.0765910857869,0.584159440198,1,1,4.80380272219,1
single,lwti,19,418,sanctions,0.582696961746,3.08707833466,0.0789163863119,0.582696961746,1,1,3.85224237928,1
single,lwti,20,417,sanctions,0.578521811293,4.25302215664,0.0391805471608,0.578521811293,1,1,4.16207901667,1
single,lwti,21,416,sanctions,0.57769304494,4.95717543341,0.0259826145118,0.57769304494,1,1,5.35224565953,1
single,lwti,22,415,sanctions,0.577620374936,4.63593840025,0.0313090177167,0.577620374936,1,1,5.28389592342,1
single,lwti,23,414,sanctions,0.576681004429,4.24788140564,0.0392993277312,0.576681004429,1,1,6.08505946118,1
single,lwti,24,413,sanctions,0.573833106171,3.89152894017,0.0485302243923,0.573833106171,1,1,7.12401472194,1
single,lwti,25,412,sanctions,0.573908497555,3.39155588889,0.0655310847356,0.573908497555,1,1,3.90573344194,1
single,lwti,26,411,sanctions,0.573622372518,4.16132018347,0.0413571571521,0.573622372518,1,1,4.60392295727,1
single,lwti,27,410,sanctions,0.573265017459,5.56667134836,0.018305527749,0.573265017459,1,1,5.65151125461,1
single,lwti,28,409,sanctions,0.572414731991,5.58821020982,0.0180817625716,0.572414731991,1,1,5.00541462329,1
single,lwti,29,408,sanctions,0.57258176953,3.370495034,0.0663738084413,0.57258176953,1,1,3.87496296625,1
single,lwti,30,407,sanctions,0.572416305556,4.05455987202,0.0440522010255,0.572416305556,1,1,5.53500333423,1
single,lwti,31,406,sanctions,0.570760470681,3.41060390021,0.0647787359814,0.570760470681,1,1,5.35777455109,1
single,lwti,32,405,sanctions,0.57113730423,4.16867373209,0.0411780213074,0.57113730423,1,1,5.28402758875,1
single,lwti,33,404,sanctions,0.572601480301,5.20443078232,0.0225293905627,0.572601480301,1,1,5.95669183366,1
single,lwti,34,403,sanctions,0.572772664991,4.08806588099,0.0431870345917,0.572772664991,1,1,4.58481256367,1
single,lwti,35,402,sanctions,0.572827390444,3.92697514541,0.0475173411402,0.572827390444,1,1,5.2086404535,1
single,lwti,36,401,sanctions,0.572740175011,2.79308928099,0.0946715566818,0.572740175011,1,1,4.41656520177,1
single,lwti,37,400,sanctions,0.572107186945,2.67537498546,0.101911319158,0.572107186945,1,1,4.35246380403,1
single,lwti,38,399,sanctions,0.572128055718,4.4612974442,0.0346711534933,0.572128055718,1,1,6.23264350669,1
single,lwti,39,398,sanctions,0.571647198343,4.47962852423,0.034301175755,0.571647198343,1,1,6.14127693981,1
single,lwti,40,397,sanctions,0.571629684026,3.12650649248,0.0770286436998,0.571629684026,1,1,4.92599146129,1
single,lwti,41,396,sanctions,0.571599192157,2.62694057645,0.105063984222,0.571599192157,1,1,5.68037327728,1
single,lwti,42,395,sanctions,0.571414443438,2.03619834745,0.153593090616,0.571414443438,1,1,4.83793018705,1
single,lwti,43,394,sanctions,0.57129589453,1.67833938154,0.195145255839,0.57129589453,1,1,4.13777047847,1
single,lwti,44,393,sanctions,0.571043334957,1.45571816109,0.227612636777,0.571043334957,1,1,3.61396022947,1
single,lwti,45,392,sanctions,0.570662353481,1.75185764177,0.18564337126,0.570662353481,1,1,4.44596055227,1
single,lwti,46,391,sanctions,0.570985437138,1.63999645259,0.20032595485,0.570985437138,1,1,2.87113897154,1
single,lwti,47,390,sanctions,0.5714396657,4.52100964752,0.0334810675604,0.5714396657,1,1,4.94177271429,1
single,lwti,48,389,sanctions,0.568396394703,2.41776838789,0.119965722322,0.568396394703,1,1,2.64357597275,1
single,lwti,0,432,other,0.875351575877,2.42150787523,0.119679680638,0.875351575877,1,1,4.14544644236,1
single,lwti,1,432,other,0.875351575877,2.6551738199,0.103213473782,0.875351575877,1,1,5.83323643195,1
single,lwti,2,432,other,0.875351575877,1.39318869864,0.23786734207,0.875351575877,1,1,2.07097603973,1
single,lwti,3,432,other,0.875351575877,2.27343001837,0.131608338849,0.875351575877,1,1,2.97059604845,1
single,lwti,4,432,other,0.875351575877,2.49163362664,0.114452869425,0.875351575877,1,1,4.26521041218,1
single,lwti,5,432,other,0.875351575877,1.91355482888,0.166568916622,0.875351575877,1,1,2.97920530761,1
single,lwti,6,431,other,0.873913734756,1.6412425121,0.20015507575,0.873913734756,1,1,2.71822208587,1
single,lwti,7,430,other,0.874079244549,1.0078422469,0.315420325356,0.874079244549,1,1,1.56381780487,1
single,lwti,8,429,other,0.87380373056,1.49530524199,0.221395142563,0.87380373056,1,1,1.98648367051,1
single,lwti,9,428,other,0.87421355315,0.767415251643,0.381017854532,0.87421355315,1,1,1.08214650009,1
single,lwti,10,427,other,0.874921796949,0.11701391545,0.732295980065,0.874921796949,1,1,0.148091638401,1
single,lwti,11,426,other,0.873819445756,0.11523391249,0.73426231466,0.873819445756,1,1,0.153747147998,1
single,lwti,12,425,other,0.873749946605,0.227560126013,0.633338889475,0.873749946605,1,1,0.307662365823,1
single,lwti,13,424,other,0.874318716538,0.00441131882278,0.947045231111,0.874318716538,1,1,0.00608644948984,1
single,lwti,14,423,other,0.873853816385,0.188286004342,0.664347006087,0.873853816385,1,1,0.259915943019,1
single,lwti,15,422,other,0.874038670854,0.417380134116,0.518247209629,0.874038670854,1,1,0.558720169825,1
single,lwti,16,421,other,0.873795612685,0.221229789969,0.638104473558,0.873795612685,1,1,0.307634688793,1
single,lwti,17,420,other,0.87352091013,0.169952109033,0.680154373397,0.87352091013,1,1,0.267293450508,1
single,lwti,18,419,other,0.8735190666,0.151158203744,0.697430985425,0.8735190666,1,1,0.259509571541,1
single,lwti,19,418,other,0.873592588591,0.221642117691,0.63779154559,0.873592588591,1,1,0.380522854781,1
single,lwti,20,417,other,0.873405742003,0.416844683446,0.51851569968,0.873405742003,1,1,0.677519558734,1
single,lwti,21,416,other,0.873392241313,0.811711208716,0.367614814501,0.873392241313,1,1,1.18326763709,1
single,lwti,22,415,other,0.873369532376,0.873303260423,0.350042446874,0.873369532376,1,1,1.21285011398,1
single,lwti,23,414,other,0.872779975198,1.01006668899,0.314886862925,0.872779975198,1,1,1.23968561959,1
single,lwti,24,413,other,0.873065056942,1.47802662143,0.224083531096,0.873065056942,1,1,1.71264552947,1
single,lwti,25,412,other,0.873168647798,2.45398592491,0.117226854397,0.873168647798,1,1,2.75258731521,1
single,lwti,26,411,other,0.872841064032,2.70777551782,0.099860152002,0.872841064032,1,1,2.79179648047,1
single,lwti,27,410,other,0.87296971547,3.12253125539,0.0772167489911,0.87296971547,1,1,3.2545866774,1
single,lwti,28,409,other,0.872867206872,3.45098787967,0.0632139770641,0.872867206872,1,1,3.44315718467,1
single,lwti,29,408,other,0.872922285935,3.28469161646,0.0699287639367,0.872922285935,1,1,3.39425943782,1
single,lwti,30,407,other,0.873710122521,2.55935059272,0.109643614064,0.873710122521,1,1,2.93900553559,1
single,lwti,31,406,other,0.872981686063,2.70262259342,0.10018332716,0.872981686063,1,1,2.82079975785,1
single,lwti,32,405,other,0.872742428875,4.01276571645,0.0451570180472,0.872742428875,1,1,4.32182779106,1
single,lwti,33,404,other,0.872578156054,5.72553348967,0.0167199560351,0.872578156054,1,1,5.86025061188,1
single,lwti,34,403,other,0.872927676295,3.73664236778,0.0532313110192,0.872927676295,1,1,4.12094018922,1
single,lwti,35,402,other,0.872366913536,2.36624060213,0.123985312043,0.872366913536,1,1,3.10539738272,1
single,lwti,36,401,other,0.873511823619,2.58408414121,0.107942827877,0.873511823619,1,1,2.83541385441,1
single,lwti,37,400,other,0.872617416809,2.44538418903,0.117871022871,0.872617416809,1,1,2.72379041752,1
single,lwti,38,399,other,0.872677028566,1.5701614105,0.210183574544,0.872677028566,1,1,1.8585413492,1
single,lwti,39,398,other,0.872589856331,1.45018551609,0.228498187219,0.872589856331,1,1,1.81022475378,1
single,lwti,40,397,other,0.872709532602,0.272147349045,0.601894936414,0.872709532602,1,1,0.284935116195,1
single,lwti,41,396,other,0.872833053947,0.533556445612,0.465115481702,0.872833053947,1,1,0.540995862305,1
single,lwti,42,395,other,0.873542649298,0.442341984459,0.505994239875,0.873542649298,1,1,0.474875917862,1
single,lwti,43,394,other,0.873566537003,0.881395589038,0.347819723597,0.873566537003,1,1,0.906409174333,1
single,lwti,44,393,other,0.873530067242,0.758224141898,0.383884844876,0.873530067242,1,1,0.799435712328,1
single,lwti,45,392,other,0.874002917896,0.183400350428,0.668467172633,0.874002917896,1,1,0.180773402002,1
single,lwti,46,391,other,0.875514858024,0.338653401594,0.560607537199,0.875514858024,1,1,0.366147033912,1
single,lwti,47,390,other,0.874826680674,0.0800237358391,0.777265247305,0.874826680674,1,1,0.0846163822168,1
single,lwti,48,389,other,0.875571366643,0.0932891692567,0.760036576221,0.875571366643,1,1,0.09620810732,1
joint,lwti,0,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,10.9949590107,0.0117531653677,0.878019214416,1.52095502798,3,20.7032184138,3
joint,lwti,1,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,3.5972414564,0.308367496071,0.878019214416,1.52095502798,3,6.43823881687,3
joint,lwti,2,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,2.18677898968,0.534557190625,0.878019214416,1.52095502798,3,4.4067869605,3
joint,lwti,3,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,1.09273400213,0.778828407775,0.878019214416,1.52095502798,3,1.96548231078,3
joint,lwti,4,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,2.77803475043,0.4271285641,0.878019214416,1.52095502798,3,5.76838779175,3
joint,lwti,5,432,"military_conflict,diplomatic_tension,nuclear_threat",0.577281509489,2.60260572145,0.457032913371,0.878019214416,1.52095502798,3,5.04125824516,3
joint,lwti,6,431,"military_conflict,diplomatic_tension,nuclear_threat",0.579496744069,3.58493554181,0.309912189529,0.875278777189,1.51041189816,3,8.3363713046,3
joint,lwti,7,430,"military_conflict,diplomatic_tension,nuclear_threat",0.581071957078,1.86453741826,0.600992559405,0.87948183752,1.5135506486,3,3.88186865017,3
joint,lwti,8,429,"military_conflict,diplomatic_tension,nuclear_threat",0.580320384224,4.40258588199,0.221145735607,0.878531360022,1.51387299827,3,12.9374952715,3
joint,lwti,9,428,"military_conflict,diplomatic_tension,nuclear_threat",0.579316453084,4.70616138391,0.194621975798,0.878553392829,1.51653450916,3,12.0716236038,3
joint,lwti,10,427,"military_conflict,diplomatic_tension,nuclear_threat",0.578435229301,6.28704965347,0.0984498607532,0.878529927663,1.51880432443,3,13.5270602423,3
joint,lwti,11,426,"military_conflict,diplomatic_tension,nuclear_threat",0.578319225682,10.2941472321,0.0162243526598,0.878546989433,1.51913847996,3,21.0530792453,3
joint,lwti,12,425,"military_conflict,diplomatic_tension,nuclear_threat",0.578112846623,10.1347136531,0.017455054701,0.878597734928,1.51976857124,3,22.0805990445,3
joint,lwti,13,424,"military_conflict,diplomatic_tension,nuclear_threat",0.578477994095,8.95690297784,0.0298694067072,0.878472186398,1.51859222886,3,22.4663423803,3
joint,lwti,14,423,"military_conflict,diplomatic_tension,nuclear_threat",0.576630331105,8.39870331879,0.0384518078572,0.879509833426,1.5252576668,3,16.1657358696,3
joint,lwti,15,422,"military_conflict,diplomatic_tension,nuclear_threat",0.573328471612,9.79794882104,0.0203640831428,0.879886122652,1.5346981115,3,15.4940226954,3
joint,lwti,16,421,"military_conflict,diplomatic_tension,nuclear_threat",0.572667944376,10.555312379,0.0143903377377,0.882930281974,1.54178401401,3,20.0904822989,3
joint,lwti,17,420,"military_conflict,diplomatic_tension,nuclear_threat",0.572338328286,10.9517920862,0.0119894306418,0.882931386958,1.54267387544,3,18.3179492029,3
joint,lwti,18,419,"military_conflict,diplomatic_tension,nuclear_threat",0.573677371534,14.900037571,0.00190409726406,0.899352184519,1.5676968086,3,20.3960248677,3
joint,lwti,19,418,"military_conflict,diplomatic_tension,nuclear_threat",0.57317356244,17.3364918597,0.000602591960795,0.898320312611,1.56727450719,3,21.7827284072,3
joint,lwti,20,417,"military_conflict,diplomatic_tension,nuclear_threat",0.572462813392,14.9477427383,0.00186185532859,0.897823709632,1.5683528932,3,17.9307613221,3
joint,lwti,21,416,"military_conflict,diplomatic_tension,nuclear_threat",0.572647174376,13.9876610477,0.00292199639887,0.897920105931,1.56801630412,3,17.2162465787,3
joint,lwti,22,415,"military_conflict,diplomatic_tension,nuclear_threat",0.574294229438,17.3523891012,0.0005980680337,0.897289357013,1.56242098739,3,20.1285005239,3
joint,lwti,23,414,"military_conflict,diplomatic_tension,nuclear_threat",0.572509803298,17.1807328057,0.000648755905774,0.897005733987,1.56679541349,3,20.3802312735,3
joint,lwti,24,413,"military_conflict,diplomatic_tension,nuclear_threat",0.573074491126,17.3902123348,0.000587439812788,0.896974672346,1.56519734561,3,22.8848562056,3
joint,lwti,25,412,"military_conflict,diplomatic_tension,nuclear_threat",0.570826410022,19.2889452064,0.000238249722488,0.89677185684,1.5710062483,3,23.3057330271,3
